"0","    judge2_perc = percent(1 - (judge2_score1 / judge2_score2), accuracy = .01),"
"0","    judge3_perc = percent(1 - (judge3_score1 / judge3_score2), accuracy = .01)) %>%"
"0",""
"0","# filtering out fights with fewer than 3 rounds."
"0","  filter(judge1_score1 + judge1_score2 > 50) %>%"
"0",""
"0","# categorizing the number of rounds in a match  "
"0","  mutate(rounds = case_when("
"0","    judge1_score1 > 50 ~ 12,"
"0","    judge1_score1 > 30 ~ 5,"
"0","    .default = 3))"
"0",""
"0","# creating outcome, deviation, and agreement variables"
"0","decisions <- decisions %>%"
"0","  mutate("
"0","    judge1_dev = abs(judge1_margin - (judge2_margin + judge3_margin)/2),"
"0","    judge2_dev = abs(judge2_margin - (judge1_margin + judge3_margin)/2),"
"0","    judge3_dev = abs(judge3_margin - (judge1_margin + judge2_margin)/2),"
"0","    judge1_out = case_when("
"0","      judge1_margin > 0 ~ ""fighter1"","
"0","      judge1_margin == 0 ~ ""draw"","
"0","      judge1_margin < 0 ~ ""fighter2""),"
"0","    judge2_out = case_when("
"0","      judge2_margin > 0 ~ ""fighter1"","
"0","      judge2_margin == 0 ~ ""draw"","
"0","      judge2_margin < 0 ~ ""fighter2""),"
"0","    judge3_out = case_when("
"0","      judge3_margin > 0 ~ ""fighter1"","
"0","      judge3_margin == 0 ~ ""draw"","
"0","      judge3_margin < 0 ~ ""fighter2""),"
"0","    agreement = case_when("
"0","      judge1_out == judge2_out & judge1_out == judge3_out ~ ""Agree"","
"0","      judge1_out != judge2_out & judge1_out != judge3_out & judge2_out != judge3_out ~ ""Disagree"","
"0","      judge1_out != judge2_out & judge1_out == judge3_out ~ ""judge2"","
"0","      judge1_out != judge2_out & judge2_out == judge3_out ~ ""judge1"","
"0","      judge1_out != judge3_out & judge1_out == judge2_out ~ ""judge3"")) %>%"
"0","  "
"0","# changing format of judges' names. This way they're not yelling the names at me."
"0","  mutate("
"0","    judge1 = str_to_title(judge1),"
"0","    judge2 = str_to_title(judge2),"
"0","    judge3 = str_to_title(judge3),"
"0","    judge1 = recode(judge1,"
"0","                  'D\'amato' = 'D\'Amato'),"
"0","    judge2 = recode(judge2,"
"0","                  'D\'amato' = 'D\'Amato'),"
"0","    judge3 = recode(judge3,"
"0","                  'D\'amato' = 'D\'Amato'))"
